Date,1st instar,2nd instar,3rd instar,4th instar ,5th instar,Pupae,Female moth,Male Moth,Dead female,Dead Male,# of Larvae Added,# of Egg Masses,# of Eggs 
2016-07-06 12:00 AM,,,12,,,5,,1,,,,,
2016-07-08 12:00 AM,,,10,,,3,1,2,,,,,
2016-07-10 12:00 AM,,,7,2,,3,1,2,,,,,
2016-07-12 12:00 AM,,,3,5,,2,1,2,,1,,,
2016-07-14 12:00 AM,,,1,3,4,,1,2,1,1,,,
2016-07-16 12:00 AM,,,1,3,4,,1,2,,,,,
2016-07-18 12:00 AM,,,1,,5,2,1,2,,,,,
2016-07-20 12:00 AM,,,,,2,4,1,1,,1,,,
2016-07-22 12:00 AM,,,,,,6,,1,1,,,,
2016-07-24 12:00 AM,,,,,,6,,,,1,,,
2016-07-26 12:00 AM,,,,,,6,,,,,,,
2016-07-28 12:00 AM,,,,,,6,,,,,,,
2016-07-30 12:00 AM,,,,,,4,,2,,,,,
2016-08-01 12:00 AM,,,,,,1,3,2,,,,2,"176, 210"
2016-08-03 12:00 AM,,,,,,,4,2,,,,4,"147, 92, 99, 85"
2016-08-05 12:00 AM,,,,,,,4,1,,1,,3,"36, 84, 62"
2016-08-07 12:00 AM,,,,,,,3,1,1,,,,
2016-08-09 12:00 AM,,,,,,,2,1,1,,,,
2016-08-11 12:00 AM,,,,,,,2,,,1,,,
2016-08-13 12:00 AM,88,,,,,,1,,1,1,,,
2016-08-15 12:00 AM,217,,,,,,,,1,,,,
2016-08-17 12:00 AM,184,2,,,,,,,,,,,
2016-08-19 12:00 AM,97,51,,,,,,,,,,,
2016-08-21 12:00 AM,14,100,,,,,,,,,,,
2016-08-23 12:00 AM,4,94,,,,,,,,,,,
2016-08-25 12:00 AM,,80,7,,,,,,,,,,
2016-08-27 12:00 AM,,15,61,,,,,,,,,,
2016-08-29 12:00 AM,,13,52,,,,,,,,,,
2016-08-31 12:00 AM,,4,50,7,,,,,,,,,
2016-09-02 12:00 AM,,4,29,24,,,,,,,,,
2016-09-04 12:00 AM,,,23,33,,,,,,,,,
2016-09-06 12:00 AM,,,17,27,7,,,,,,,,
2016-09-08 12:00 AM,,,10,23,12,3,,,,,,,
2016-09-10 12:00 AM,,,5,14,18,8,,,,,,,
2016-09-12 12:00 AM,,,5,9,12,15,,,,,,,
2016-09-14 12:00 AM,,,5,3,8,22,,,,,,,
2016-09-16 12:00 AM,,,3,3,4,22,,,,,,,
2016-09-18 12:00 AM,,,1,3,4,21,,,,,,,
2016-09-20 12:00 AM,,,,2,2,23,,1,,,,,
2016-09-22 12:00 AM,,,,1,1,16,2,2,,,,1,98
2016-09-24 12:00 AM,,,,1,1,14,3,3,,,,,
2016-09-26 12:00 AM,,,,,,6,6,5,1,1,,10,"88, 85, 119, 63, 71, 84, 137, 122, 66, 76"
2016-09-28 12:00 AM,,,,,,5,5,4,1,1,,3,"54, 48, 52"
2016-09-30 12:00 AM,,,,,,4,6,2,,2,,4,"58, 42, 33, 52"
2016-10-02 12:00 AM,27,,,,,,4,2,2,1,,,
2016-10-04 12:00 AM,21,,,,,,2,2,2,,,,
2016-10-06 12:00 AM,221,6,,,,,,2,2,,,,
2016-10-08 12:00 AM,178,9,,,,,,1,,1,,,
2016-10-10 12:00 AM,91,45,3,,,,,1,,,,,
2016-10-12 12:00 AM,15,67,7,,,,,1,,,,,
2016-10-14 12:00 AM,3,40,25,,,,,1,,,,,
2016-10-16 12:00 AM,,31,28,,,,,,,1,,,
2016-10-18 12:00 AM,,15,35,5,,,,,,,,,
2016-10-20 12:00 AM,,7,41,6,1,,,,,,,,
2016-10-22 12:00 AM,,,36,14,1,,,,,,,,
2016-10-24 12:00 AM,,,19,8,9,,,,,,,,
2016-10-26 12:00 AM,,,6,25,13,,,,,,,,
2016-10-28 12:00 AM,,,6,20,13,2,,,,,,,
2016-10-30 12:00 AM,,,5,13,14,6,,,,,,,
2016-11-01 12:00 AM,,,5,9,13,6,,,,,,,
2016-11-03 12:00 AM,,,1,3,12,13,,,,,,,
2016-11-05 12:00 AM,,,1,5,3,20,,,,,,,
2016-11-07 12:00 AM,,,,3,2,22,,,,,,,
2016-11-09 12:00 AM,,,,,3,20,,,,,,,
2016-11-11 12:00 AM,,,,,3,17,2,,,,,,
2016-11-13 12:00 AM,,,,,2,14,3,1,,,,,
2016-11-15 12:00 AM,,,,,,11,5,4,,,,,
2016-11-17 12:00 AM,,,,,,5,9,5,,1,,,
2016-11-19 12:00 AM,,,,,,5,9,5,,,,6,"38, 65, 71, 46, 50, 117"
2016-11-21 12:00 AM,,,,,,5,10,5,,,,3,"47, 55, 168"
2016-11-23 12:00 AM,,,,,,3,6,4,3,2,,,
2016-11-25 12:00 AM,,,,,,3,6,2,,2,,,
2016-11-27 12:00 AM,,,,,,2,3,1,3,1,,,
2016-11-29 12:00 AM,27,,,,,,2,2,1,1,,,
2016-12-01 12:00 AM,93,,,,,,1,2,1,,,1,40
2016-12-03 12:00 AM,87,,,,,,1,1,,1,,,
2016-12-05 12:00 AM,72,13,,,,,,1,1,,,,
2016-12-07 12:00 AM,16,42,,,,,,1,,,,,
2016-12-09 12:00 AM,,40,,,,,,,,1,,,
2016-12-11 12:00 AM,,9,28,,,,,,,,,,
2016-12-13 12:00 AM,,3,30,,,,,,,,,,
2016-12-15 12:00 AM,,,34,,,,,,,,,,
2016-12-17 12:00 AM,,,19,10,,,,,,,,,
2016-12-19 12:00 AM,,,9,19,,,,,,,,,
2016-12-21 12:00 AM,,,2,18,7,,,,,,,,
2016-12-23 12:00 AM,,,,17,8,1,,,,,,,
2016-12-25 12:00 AM,,,,16,8,2,,,,,,,
2016-12-27 12:00 AM,,,,5,11,8,,,,,,,
2016-12-29 12:00 AM,,,,3,7,13,,,,,,,
2016-12-31 12:00 AM,,,,,8,14,,,,,,,
2017-01-02 12:00 AM,,,,,1,19,,,,,,,
2017-01-04 12:00 AM,,,,,,19,,1,,,,,
2017-01-06 12:00 AM,,,,,,13,2,3,,,,,
2017-01-08 12:00 AM,,,,,,9,4,5,,,,,
2017-01-10 12:00 AM,,,,,,6,4,6,1,,,2,"61, 74"
2017-01-12 12:00 AM,,,,,,1,7,7,,,,4,"28,33,35,64"
2017-01-14 12:00 AM,,,,,,,6,3,2,4,,4,"33,47,38,69"
2017-01-16 12:00 AM,2,,,,,,3,1,3,2,,,
2017-01-18 12:00 AM,46,,,,,,1,,2,1,,1,48
2017-01-20 12:00 AM,42,2,,,,,1,,,,,,
2017-01-22 12:00 AM,34,13,,,,,,,1,,,,
2017-01-24 12:00 AM,26,9,4,,,,,,,,,,
2017-01-26 12:00 AM,9,5,10,,,,,,,,,,
2017-01-28 12:00 AM,2,7,11,,,,,,,,,,
2017-01-30 12:00 AM,,9,11,,,,,,,,,,
2017-02-01 12:00 AM,,3,8,5,,,,,,,,,
2017-02-03 12:00 AM,,2,6,7,,,,,,,,,
2017-02-05 12:00 AM,,,5,7,3,,,,,,,,
2017-02-07 12:00 AM,,,2,3,7,,,,,,,,
2017-02-09 12:00 AM,,,,2,7,1,,,,,,,
2017-02-11 12:00 AM,,,,1,4,5,,,,,,,
2017-02-13 12:00 AM,,,,1,3,5,,,,,,,
2017-02-15 12:00 AM,,,,,1,7,,,,,,,
2017-02-17 12:00 AM,,,,,1,8,,,,,,,
2017-02-19 12:00 AM,,,,,1,7,1,,,,,,
2017-02-21 12:00 AM,,,,,,6,3,,,,,,
2017-02-23 12:00 AM,,,,,,3,4,2,,,,,
2017-02-25 12:00 AM,,,,,,2,5,2,,,,3,"127,140,136"
2017-02-27 12:00 AM,,,,,,1,5,2,1,,,3,"29,31,27"
2017-03-01 12:00 AM,,,,,,1,4,1,1,1,,,
2017-03-03 12:00 AM,,,,,,,1,1,4,,,,
2017-03-05 12:00 AM,,,,,,,1,,,,,,
2017-03-07 12:00 AM,185,,,,,,1,,,,,,
2017-03-09 12:00 AM,129,,,,,,,,,,,,
2017-03-11 12:00 AM,68,20,,,,,,,,,,,
2017-03-13 12:00 AM,1,47,,,,,,,,,,,
2017-03-15 12:00 AM,,29,8,,,,,,,,,,
2017-03-17 12:00 AM,,,33,,,,,,,,,,
2017-03-19 12:00 AM,,,29,,,,,,,,,,
2017-03-21 12:00 AM,,,19,7,,,,,,,,,
2017-03-23 12:00 AM,,,11,9,2,,,,,,,,
2017-03-25 12:00 AM,,,3,11,5,,,,,,,,
2017-03-27 12:00 AM,,,,7,11,,,,,,,,
2017-03-29 12:00 AM,,,,4,7,6,,,,,,,
2017-03-31 12:00 AM,,,,3,5,9,,,,,,,
2017-04-02 12:00 AM,,,,2,5,10,,,,,,,
2017-04-04 12:00 AM,,,,1,2,13,,,,,,,
2017-04-06 12:00 AM,,,,1,1,14,,,,,,,
2017-04-08 12:00 AM,,,,1,,14,,1,,,,,
2017-04-10 12:00 AM,,,,,,8,1,6,,,,,
2017-04-12 12:00 AM,,,,,,6,2,6,,,,1,85
2017-04-14 12:00 AM,,,,,,3,4,7,,,,3,"81,86,72"
2017-04-16 12:00 AM,,,,,,2,5,5,,,,9,"84,76,61,59,49,137,63,33,60"
2017-04-18 12:00 AM,,,,,,2,4,3,1,2,,4,"27,16,20,29"
2017-04-20 12:00 AM,,,,,,1,4,1,1,2,,,
2017-04-22 12:00 AM,,,,,,1,2,,2,1,,,
2017-04-24 12:00 AM,117,,,,,,,,2,,,,
2017-04-26 12:00 AM,252,,,,,,,,,,,,
2017-04-28 12:00 AM,180,8,,,,,,,,,,,
2017-04-30 12:00 AM,70,50,,,,,,,,,,,
2017-05-02 12:00 AM,11,67,5,,,,,,,,,,
2017-05-04 12:00 AM,,38,22,,,,,,,,,,
2017-05-06 12:00 AM,,11,47,,,,,,,,,,
2017-05-08 12:00 AM,,8,39,,,,,,,,,,
2017-05-10 12:00 AM,,,40,2,,,,,,,,,
2017-05-12 12:00 AM,,,33,5,,,,,,,,,
2017-05-14 12:00 AM,,,15,15,2,,,,,,,,
2017-05-16 12:00 AM,,,9,12,8,,,,,,,,
2017-05-18 12:00 AM,,,5,13,7,,,,,,,,
2017-05-20 12:00 AM,,,4,9,10,1,,,,,,,
2017-05-22 12:00 AM,,,2,7,4,6,,,,,,,
2017-05-24 12:00 AM,,,,3,6,9,,,,,,,
2017-05-26 12:00 AM,,,,2,5,9,,,,,,,
2017-05-28 12:00 AM,,,,,4,10,,,,,,,
2017-05-30 12:00 AM,,,,,3,10,,1,,,,,
2017-06-01 12:00 AM,,,,,2,6,3,2,,,,,
2017-06-03 12:00 AM,,,,,1,7,3,2,,,,,
2017-06-05 12:00 AM,,,,,,5,4,3,,,,,
2017-06-07 12:00 AM,,,,,,4,3,1,2,2,,2,"28,33"
2017-06-09 12:00 AM,,,,,,4,1,1,2,,,,
2017-06-11 12:00 AM,,,,,,3,1,,1,1,,,
2017-06-13 12:00 AM,,,,,,3,1,,,,,,
2017-06-15 12:00 AM,57,,,,,2,1,1,,,,,
2017-06-17 12:00 AM,85,,,,,2,,1,1,,,,
2017-06-19 12:00 AM,60,16,,,,,,1,,,,,
2017-06-21 12:00 AM,19,28,1,,,,,,,1,,,
2017-06-23 12:00 AM,5,23,7,,,,,,,,,,
2017-06-25 12:00 AM,3,19,5,,,,,,,,,,
2017-06-27 12:00 AM,,5,19,,,,,,,,,,
2017-06-29 12:00 AM,,,17,1,,,,,,,,,
2017-07-01 12:00 AM,,,14,2,,,,,,,,,
2017-07-03 12:00 AM,,,8,5,1,,,,,,,,
2017-07-05 12:00 AM,,,3,4,4,,,,,,,,
2017-07-07 12:00 AM,,,,3,7,,,,,,,,
2017-07-09 12:00 AM,,,,2,4,4,,,,,,,
2017-07-11 12:00 AM,,,,,4,6,,,,,,,
2017-07-13 12:00 AM,,,,,3,6,,,,,,,
2017-07-15 12:00 AM,,,,,1,8,,,,,,,
2017-07-17 12:00 AM,,,,,,8,,1,,,,,
2017-07-19 12:00 AM,,,,,,4,2,2,,,,,
2017-07-21 12:00 AM,,,,,,4,2,1,,1,,2,"44,59"
2017-07-23 12:00 AM,,,,,,2,3,1,,1,,,
2017-07-25 12:00 AM,,,,,,,4,2,,,,,
2017-07-27 12:00 AM,,,,,,,3,2,1,,,4,"39,48,37,15"
2017-07-29 12:00 AM,,,,,,,2,2,1,,,3,"22,17,19"
2017-07-31 12:00 AM,,,,,,,1,2,1,,,,
2017-08-02 12:00 AM,49,,,,,,,,1,2,,,
2017-08-04 12:00 AM,56,,,,,,,,,,,,
2017-08-06 12:00 AM,44,5,,,,,,,,,,,
2017-08-08 12:00 AM,13,22,4,,,,,,,,,,
2017-08-10 12:00 AM,5,22,8,,,,,,,,,,
2017-08-12 12:00 AM,1,6,20,,,,,,,,,,
2017-08-14 12:00 AM,,2,16,,,,,,,,,,
2017-08-16 12:00 AM,,,6,9,1,,,,,,,,
2017-08-18 12:00 AM,,,,,,,,,,,,,
2017-08-20 12:00 AM,,,6,10,2,,,,,,,,
2017-08-22 12:00 AM,,,5,7,4,,,,,,,,
2017-08-24 12:00 AM,,,,5,9,1,,,,,,,
2017-08-26 12:00 AM,,,,5,8,3,,,,,,,
2017-08-28 12:00 AM,,,,3,3,9,,,,,,,
2017-08-30 12:00 AM,,,,3,3,9,,,,,,,
2017-09-01 12:00 AM,,,,1,2,10,,,,,,,
2017-09-03 12:00 AM,,,,2,1,10,,,,,,,
2017-09-05 12:00 AM,,,,,3,9,,1,,,,,
2017-09-07 12:00 AM,,,,,1,7,3,2,,,,1,75
2017-09-09 12:00 AM,,,,,1,3,4,4,,,,,
2017-09-11 12:00 AM,,,,,1,1,5,3,1,1,,1,"48,13,71"
2017-09-13 12:00 AM,,,,,,,5,2,,1,,,
2017-09-15 12:00 AM,,,,,,2,5,,,2,,,
2017-09-17 12:00 AM,,,,,,2,1,,4,,,,
2017-09-19 12:00 AM,83,,,,,1,,1,1,,,1,29
2017-09-21 12:00 AM,128,,,,,1,,1,,,,,
2017-09-23 12:00 AM,145,2,,,,,1,,,1,,,
2017-09-25 12:00 AM,45,36,,,,,1,,,,,,
2017-09-27 12:00 AM,15,24,12,,,,1,,,,,,
2017-09-29 12:00 AM,3,12,21,,,,1,,,,,,
2017-10-01 12:00 AM,,7,17,,,,1,,,,,,
2017-10-03 12:00 AM,,3,23,,,,,,1,,,,
2017-10-05 12:00 AM,,2,15,4,,,,,,,,,
2017-10-07 12:00 AM,,,10,8,2,,,,,,,,
2017-10-09 12:00 AM,,,6,7,6,,,,,,,,
2017-10-11 12:00 AM,,,4,3,9,3,,,,,,,
2017-10-13 12:00 AM,,,1,5,8,5,,,,,,,
2017-10-15 12:00 AM,,,1,4,4,10,,,,,,,
2017-10-17 12:00 AM,,,,3,3,12,,,,,,,
2017-10-19 12:00 AM,,,,1,2,14,,,,,,,
2017-10-21 12:00 AM,,,,1,2,14,,,,,,,
2017-10-23 12:00 AM,,,,1,2,10,,3,,,,,
2017-10-25 12:00 AM,,,,1,,7,3,2,,2,,,
2017-10-27 12:00 AM,,,,,,5,2,3,3,,,2,"75,28"
2017-10-29 12:00 AM,,,,,,3,3,1,,2,,2,"20,18"
2017-10-31 12:00 AM,,,,,,2,3,2,,,,,
2017-11-02 12:00 AM,,,,,,2,2,2,,1,,3,"39,28,31"
2017-11-04 12:00 AM,,,,,,,2,1,1,1,,1,25
2017-11-06 12:00 AM,,,,,,,1,,1,1,,2,"28,56"
2017-11-08 12:00 AM,11,,,,,,1,,,,,,
2017-11-10 12:00 AM,42,,,,,,,,1,,,,
2017-11-12 12:00 AM,51,3,,,,,,,,,,,
2017-11-14 12:00 AM,43,7,,,,,,,,,,,
2017-11-16 12:00 AM,45,19,,,,,,,,,,,
2017-11-18 12:00 AM,14,19,10,,,,,,,,,,
2017-11-20 12:00 AM,6,16,13,,,,,,,,,,
2017-11-22 12:00 AM,3,9,19,1,,,,,,,,,
2017-11-24 12:00 AM,,9,16,2,,,,,,,,,
2017-11-26 12:00 AM,,6,15,3,2,,,,,,,,
2017-11-28 12:00 AM,,,9,3,4,,,,,,,,
2017-11-30 12:00 AM,,,5,5,3,2,,,,,,,
2017-12-02 12:00 AM,,,2,5,4,2,,,,,,,
2017-12-04 12:00 AM,,,1,2,4,5,,,,,,,
2017-12-06 12:00 AM,,,,3,1,7,,,,,,,
2017-12-08 12:00 AM,,,,2,1,8,,,,,,,
2017-12-10 12:00 AM,,,,1,,6,,2,,,,,
2017-12-12 12:00 AM,,,,1,,6,,1,,1,,,
2017-12-14 12:00 AM,,,,,1,9,,2,,,,,
2017-12-16 12:00 AM,,,,,1,2,,4,,,,,
2017-12-18 12:00 AM,,,,,1,,1,4,,1,,,
2017-12-20 12:00 AM,,,,,,1,1,4,,,,2,"41,18"
2017-12-22 12:00 AM,,,,,,1,1,1,,3,,,
2017-12-24 12:00 AM,,,,,,1,,1,1,,,,
2017-12-26 12:00 AM,,,,,,1,,1,,,,,
2017-12-28 12:00 AM,,,,,,1,,1,,,,,
2017-12-30 12:00 AM,25,,,,,,1,,,1,,,
2018-01-01 12:00 AM,22,,,,,,1,,,,,,
2018-01-03 12:00 AM,9,11,,,,,1,,,,,,
2018-01-05 12:00 AM,,19,,,,,,,1,,,,
2018-01-07 12:00 AM,,15,2,,,,,,,,,,
2018-01-09 12:00 AM,,,12,,,,,,,,,,
2018-01-11 12:00 AM,,,12,,,,,,,,,,
2018-01-13 12:00 AM,,,10,,,,,,,,,,
2018-01-15 12:00 AM,,,8,2,,,,,,,,,
2018-01-17 12:00 AM,,,2,6,,,,,,,,,
2018-01-19 12:00 AM,,,,8,1,,,,,,,,
2018-01-21 12:00 AM,,,,3,5,,,,,,,,
