Date,1st instar,2nd instar,3rd instar,4th instar ,5th instar,Pupae,Female moth,Male Moth,Dead female,Dead Male,# of Larvae Added,# of Egg Masses,# of Eggs 
2016-12-05 12:00 AM,48,4,49,,,,,,,,,,
2016-12-07 12:00 AM,20,7,32,10,,,,,,,,,
2016-12-09 12:00 AM,3,11,22,15,2,,,,,,,,
2016-12-11 12:00 AM,,6,18,7,16,,,,,,,,
2016-12-13 12:00 AM,,,9,8,19,2,,,,,,,
2016-12-15 12:00 AM,,,6,7,11,15,,,,,,,
2016-12-17 12:00 AM,,,2,6,8,12,1,2,,,,,
2016-12-19 12:00 AM,,,,6,6,16,,2,1,,,,
2016-12-21 12:00 AM,,,,3,6,14,1,3,,1,,,
2016-12-23 12:00 AM,,,,1,6,9,2,6,1,,,,
2016-12-25 12:00 AM,,,,1,4,9,3,7,,,,3,"88,127,94"
2016-12-27 12:00 AM,,,,,1,9,3,5,1,5,,5,"62,85,49,57,81"
2016-12-29 12:00 AM,,,,,1,7,3,3,1,3,,2,"60,53"
2016-12-31 12:00 AM,30,,,,,6,3,4,,,,2,"63,94"
2017-01-02 12:00 AM,50,,,,,3,3,4,1,2,,3,"142,38,51"
2017-01-04 12:00 AM,121,16,,,,2,,2,3,3,,1,46
2017-01-06 12:00 AM,122,26,20,,,1,,3,,,,,
2017-01-08 12:00 AM,76,43,23,,,1,,,,3,,,
2017-01-10 12:00 AM,65,42,42,,,,,,,,,,
2017-01-12 12:00 AM,22,52,51,4,,,,,,,,,
2017-01-14 12:00 AM,1,23,44,22,2,,,,,,,,
2017-01-16 12:00 AM,,7,30,11,8,,,,,,,,
2017-01-18 12:00 AM,,3,30,6,10,,,,,,,,
2017-01-20 12:00 AM,,,21,7,7,,,,,,,,
2017-01-22 12:00 AM,,,11,10,7,,,,,,,,
2017-01-24 12:00 AM,,,4,8,11,4,,,,,,,
2017-01-26 12:00 AM,,,3,7,12,,,,,,,,
2017-01-28 12:00 AM,,,,6,8,9,,,,,,,
2017-01-30 12:00 AM,,,,2,6,12,,,,,,,
2017-02-01 12:00 AM,,,,2,3,12,,1,,,,,
2017-02-03 12:00 AM,,,,2,2,10,,2,,,,,
2017-02-05 12:00 AM,,,,2,,7,2,4,,,,1,94
2017-02-07 12:00 AM,,,,1,,6,4,3,,1,,3,"66,97,128"
2017-02-09 12:00 AM,,,,1,,3,2,3,3,1,,2,"64,97"
2017-02-11 12:00 AM,43,,,1,,2,2,,,3,,2,"72,63"
2017-02-13 12:00 AM,36,5,,,,,3,,1,,,,
2017-02-15 12:00 AM,86,17,5,,,,2,,1,,,,
2017-02-17 12:00 AM,71,23,13,,,,1,,1,,,,
2017-02-19 12:00 AM,47,35,22,,,,,,1,,,,
2017-02-21 12:00 AM,33,36,29,,,,,,,,,,
2017-02-23 12:00 AM,9,20,36,5,,,,,,,,,
2017-02-25 12:00 AM,4,6,34,12,3,,,,,,,,
2017-02-27 12:00 AM,,4,32,13,7,,,,,,,,
2017-03-01 12:00 AM,,,15,20,11,3,,,,,,,
2017-03-03 12:00 AM,,,10,14,12,5,,,,,,,
2017-03-05 12:00 AM,,,4,6,18,9,,,,,,,
2017-03-07 12:00 AM,,,3,5,14,12,,,,,,,
2017-03-09 12:00 AM,,,2,2,5,16,,2,,,,,
2017-03-11 12:00 AM,,,,2,2,17,,4,,,,,
2017-03-13 12:00 AM,,,,1,,16,1,5,,,,,
2017-03-15 12:00 AM,,,,1,,12,2,7,,,,2,"64,42"
2017-03-17 12:00 AM,,,,,,5,4,9,,2,,3,"55,49,28"
2017-03-19 12:00 AM,,,,,,2,4,8,2,2,,4,"40,78,125,107"
2017-03-21 12:00 AM,,,,,,1,4,6,,3,,2,"36,38"
2017-03-23 12:00 AM,48,,,,,1,2,6,2,,,,
2017-03-25 12:00 AM,65,,,,,1,2,4,,2,,3,"18,20,22"
2017-03-27 12:00 AM,105,16,,,,1,,1,2,3,,1,37
2017-03-29 12:00 AM,123,15,22,,,,,,,1,,,
2017-03-31 12:00 AM,49,34,29,,,,,,,,,,
2017-04-02 12:00 AM,16,40,29,,,,,,,,,,
2017-04-04 12:00 AM,,13,43,1,,,,,,,,,
2017-04-06 12:00 AM,,4,42,11,,,,,,,,,
2017-04-08 12:00 AM,,,35,8,9,,,,,,,,
2017-04-10 12:00 AM,,,20,16,10,,,,,,,,
2017-04-12 12:00 AM,,,9,8,15,7,,,,,,,
2017-04-14 12:00 AM,,,1,13,12,12,,,,,,,
2017-04-16 12:00 AM,,,,8,13,15,,,,,,,
2017-04-18 12:00 AM,,,,3,11,17,1,,,,,,
2017-04-20 12:00 AM,,,,2,6,15,5,1,,,,2,"66,52"
2017-04-22 12:00 AM,,,,1,3,15,6,3,,,,6,"54,50,78,66,67,39"
2017-04-24 12:00 AM,,,,,1,13,7,4,1,1,,3,"22,53,87"
2017-04-26 12:00 AM,,,,,,8,5,6,3,,,2,"11,37"
2017-04-28 12:00 AM,43,,,,,4,5,6,2,2,,,
2017-04-30 12:00 AM,196,2,,,,,4,4,4,2,,4,"31,95,77,62"
2017-05-02 12:00 AM,104,17,,,,,2,3,2,1,,,
2017-05-04 12:00 AM,13,77,2,,,,1,2,1,1,,,
2017-05-06 12:00 AM,1,28,49,,,,1,1,,1,,,
2017-05-08 12:00 AM,23,15,51,,,,,,1,1,,,
2017-05-10 12:00 AM,37,2,46,3,,,,,,,,,
2017-05-12 12:00 AM,14,9,33,13,,,,,,,,,
2017-05-14 12:00 AM,2,12,19,16,8,,,,,,,,
2017-05-16 12:00 AM,,5,4,17,16,2,,,,,,,
2017-05-18 12:00 AM,,,7,8,18,8,,1,,,,,
2017-05-20 12:00 AM,,,3,4,15,12,,1,,,,,
2017-05-22 12:00 AM,,,1,4,5,19,,1,,,,,
2017-05-24 12:00 AM,,,,1,2,23,,2,,,,,
2017-05-26 12:00 AM,,,,1,1,15,4,1,,2,,2,"21,27"
2017-05-28 12:00 AM,,,,1,,8,6,2,3,,,3,"42,50,88"
2017-05-30 12:00 AM,,,,,,2,10,1,1,2,,1,47
2017-06-01 12:00 AM,,,,,,1,6,1,4,,,4,"15,42,19,61"
2017-06-03 12:00 AM,38,,,,,1,2,,4,1,,3,"18,14,19"
2017-06-05 12:00 AM,110,,,,,1,1,,1,,,,
2017-06-07 12:00 AM,46,33,,,,,1,,1,,,,
2017-06-09 12:00 AM,83,51,5,,,,1,,,,,,
2017-06-11 12:00 AM,45,9,40,,,,,,1,,,,
2017-06-13 12:00 AM,7,26,39,,,,,,,,,,
2017-06-15 12:00 AM,,16,31,6,1,,,,,,,,
2017-06-17 12:00 AM,,,25,18,3,,,,,,,,
2017-06-19 12:00 AM,,,18,15,12,,,,,,,,
2017-06-21 12:00 AM,,,11,11,18,,,,,,,,
2017-06-23 12:00 AM,,,10,5,16,11,,,,,,,
2017-06-25 12:00 AM,,,7,8,13,10,,,,,,,
2017-06-27 12:00 AM,,,1,1,9,18,,,,,,,
2017-06-29 12:00 AM,,,,1,6,21,,1,,,,,
2017-07-01 12:00 AM,,,,,6,18,2,3,,,,,
2017-07-03 12:00 AM,,,,,,12,7,6,1,1,,6,"94,22,31,38,72,27,30"
2017-07-05 12:00 AM,,,,,,,5,6,2,1,,9,"77,89,44,40,163,21,209,37,27"
2017-07-07 12:00 AM,,,,,,4,4,6,2,3,,4,"38,31,24,37"
2017-07-09 12:00 AM,65,,,,,,,,,,,,
2017-07-11 12:00 AM,259,11,,,,3,2,,2,1,,6,"41,38,21,27,33,44"
2017-07-13 12:00 AM,156,21,10,,,3,1,,1,,,,
2017-07-15 12:00 AM,41,64,23,,,3,,,1,,,,
2017-07-17 12:00 AM,1,65,39,,,2,,1,,,,,
2017-07-19 12:00 AM,,13,71,7,,,,,,2,,,
2017-07-21 12:00 AM,,,64,5,8,,,,,,,,
2017-07-23 12:00 AM,,,38,13,15,,,,,,,,
2017-07-25 12:00 AM,,,37,13,15,,,,,,,,
2017-07-27 12:00 AM,,,23,20,9,1,,,,,,,
2017-07-29 12:00 AM,,,12,20,13,3,,,,,,,
2017-07-31 12:00 AM,,,7,11,18,3,,,,,,,
2017-08-02 12:00 AM,,,2,6,16,8,,,,,,,
2017-08-04 12:00 AM,,,2,4,7,15,,,,,,,
2017-08-06 12:00 AM,,,1,4,,20,1,,,,,,
2017-08-08 12:00 AM,,,2,1,21,,2,,,,,,
2017-08-10 12:00 AM,,,,1,,15,6,2,,,,,
2017-08-12 12:00 AM,,,,1,,7,7,4,2,1,,,
2017-08-14 12:00 AM,,,,,,3,6,4,2,1,,5,"29,34,65,70,91"
2017-08-16 12:00 AM,,,,,,,3,4,4,1,,1,97
2017-08-18 12:00 AM,,,,,,,,2,3,2,,2,"20,26"
2017-08-20 12:00 AM,154,,,,,,,1,,1,,,
2017-08-22 12:00 AM,181,11,,,,,,,,1,,,
2017-08-24 12:00 AM,81,63,,,,,,,,,,,
2017-08-26 12:00 AM,12,68,20,,,,,,,,,,
2017-08-28 12:00 AM,2,40,42,1,,,,,,,,,
2017-08-30 12:00 AM,1,6,57,8,,,,,,,,,
2017-09-01 12:00 AM,,4,51,5,,,,,,,,,
2017-09-03 12:00 AM,,,37,11,4,,,,,,,,
2017-09-05 12:00 AM,,,22,11,12,,,,,,,,
2017-09-07 12:00 AM,,,16,15,11,1,,,,,,,
2017-09-09 12:00 AM,,,1,8,17,11,,,,,,,
2017-09-11 12:00 AM,,,,4,17,14,,,,,,,
2017-09-13 12:00 AM,,,,7,7,20,,,,,,,
2017-09-15 12:00 AM,,,,1,3,23,,1,,,,,
2017-09-17 12:00 AM,,,,,1,11,3,7,2,,,,
2017-09-19 12:00 AM,,,,,8,2,1,3,7,,,,
2017-09-21 12:00 AM,,,,,2,6,,,,,,,
2017-09-23 12:00 AM,,,,,,2,1,1,1,1,,,
2017-09-25 12:00 AM,11,,,,,2,,,,1,,,
2017-09-27 12:00 AM,15,,,,,,,,2,,,,
2017-09-29 12:00 AM,6,3,,,,,,,,,,,
2017-10-01 12:00 AM,2,5,2,,,,,,,,,,
2017-10-03 12:00 AM,,3,5,,,,,,,,,,
2017-10-05 12:00 AM,,,7,,,,,,,,,,
2017-10-07 12:00 AM,1,,4,2,,,,,,,,,
2017-10-09 12:00 AM,,,4,,1,,,,,,,,
2017-10-11 12:00 AM,,,2,2,1,,,,,,,,
2017-10-13 12:00 AM,1,,,1,2,1,,,,,,,
2017-10-15 12:00 AM,,,,,3,1,,,,,,,
2017-10-17 12:00 AM,,,,,3,1,,,,,,,
2017-10-19 12:00 AM,,,,,,4,,,,,,,
2017-10-21 12:00 AM,,,,,,3,,1,,,,,
2017-10-23 12:00 AM,,,,,,1,1,1,,,,2,"128,147"
2017-10-25 12:00 AM,,,,,,,1,,,1,,,
2017-10-27 12:00 AM,,,,,,,,,1,,,,
2017-10-29 12:00 AM,47,,,,,,,,,,,,
2017-10-31 12:00 AM,29,,,,,,,,,,,,
2017-11-02 12:00 AM,15,6,,,,,,,,,,,
2017-11-04 12:00 AM,,20,,,,,,,,,,,
2017-11-06 12:00 AM,,20,,,,,,,,,,,
2017-11-08 12:00 AM,,1,11,,,,,,,,,2,"51,33"
2017-11-10 12:00 AM,,,9,3,,,,,,,,,
2017-11-12 12:00 AM,,,1,6,5,,,,,,,,
2017-11-14 12:00 AM,,,,2,9,,,,,,,,
2017-11-16 12:00 AM,,,,3,8,1,,,,,,,
2017-11-18 12:00 AM,,,,3,3,4,,,,,,,
2017-11-20 12:00 AM,,,,,,6,,,,,,,
2017-11-22 12:00 AM,,,,,,6,,,,,,,
2017-11-24 12:00 AM,,,,,,6,,,,,,,
2017-11-26 12:00 AM,,,,,,2,3,1,,,,,
2017-11-28 12:00 AM,,,,,,,3,1,,,,2,"41,139"
2017-11-30 12:00 AM,,,,,,,2,1,,,,2,"38,47"
2017-12-02 12:00 AM,,,,,,,2,1,,,,,
2017-12-04 12:00 AM,,,,,,,1,1,1,,,,
2017-12-06 12:00 AM,98,,,,,,,,1,,,,
2017-12-08 12:00 AM,100,6,,,,,,,,,,,
2017-12-10 12:00 AM,67,43,,,,,,,,,,,
2017-12-12 12:00 AM,26,35,15,,,,,,,,,,
2017-12-14 12:00 AM,2,25,26,,,,,,,,,,
2017-12-16 12:00 AM,,8,33,3,,,,,,,,,
2017-12-18 12:00 AM,,4,27,8,3,,,,,,,,
2017-12-20 12:00 AM,,,12,10,7,,,,,,,,
2017-12-22 12:00 AM,,,3,13,9,,,,,,,,
2017-12-24 12:00 AM,,,2,8,10,5,,,,,,,
2017-12-26 12:00 AM,,,1,5,6,13,,,,,,,
2017-12-28 12:00 AM,,,,4,5,15,,,,,,,
2017-12-30 12:00 AM,,,,3,2,15,1,1,,,,,
2018-01-01 12:00 AM,,,,1,3,13,1,4,1,,,,
2018-01-03 12:00 AM,,,,2,2,6,3,8,,,,1,39
2018-01-05 12:00 AM,,,,,,4,5,7,,1,,,
2018-01-07 12:00 AM,,,,,,3,6,6,,1,,,
2018-01-09 12:00 AM,,,,,,2,6,4,1,2,,,
2018-01-11 12:00 AM,,,,,,2,4,2,2,2,,,
2018-01-13 12:00 AM,108,,,,,1,1,2,4,,,,
2018-01-15 12:00 AM,142,2,,,,1,2,,,2,,,
2018-01-17 12:00 AM,96,33,,,,1,2,,,,,,
2018-01-19 12:00 AM,33,44,8,,,1,2,,,,,,
2018-01-21 12:00 AM,8,32,22,,,,,,1,,,,
2018-01-23 12:00 AM,1,12,33,,,,,,,,,,
