Date,1st instar,2nd instar,3rd instar,4th instar ,5th instar,Pupae,Female moth,Male Moth,Dead female,Dead Male,# of Larvae Added,# of Egg Masses,# of Eggs 
2016-06-22 12:00 AM,8,29,44,7,6,3,6,3,2,1,,5,"48, 51, 239, 210, 63"
2016-06-24 12:00 AM,5,21,46,3,10,4,6,3,,,,2,"71, 54"
2016-06-26 12:00 AM,,12,39,12,7,7,1,3,5,,,2,"53, 164"
2016-06-28 12:00 AM,,4,36,13,9,9,,2,1,1,,,
2016-06-30 12:00 AM,115,3,27,12,8,10,1,1,,2,,,
2016-07-02 12:00 AM,80,,17,16,12,12,2,2,,,,,
2016-07-04 12:00 AM,41,17,12,13,8,11,3,2,1,1,,2,"38, 76"
2016-07-06 12:00 AM,52,37,5,12,10,11,5,1,,,,2,"78, 54"
2016-07-08 12:00 AM,6,44,15,6,8,19,4,,2,1,,3,"224, 57, 83"
2016-07-10 12:00 AM,,18,27,3,9,17,5,3,,,,3,"97, 88, 85"
2016-07-12 12:00 AM,27,5,29,,6,17,4,4,3,1,,,
2016-07-14 12:00 AM,62,10,31,4,4,15,4,4,1,,,3,"43, 24, 61"
2016-07-16 12:00 AM,70,19,14,16,4,9,3,6,1,3,,,
2016-07-18 12:00 AM,80,32,8,16,11,9,3,6,,,,,
2016-07-20 12:00 AM,61,23,15,12,11,1,7,6,1,3,,5,"43, 75, 128, 156, 32"
2016-07-22 12:00 AM,29,29,16,8,13,1,5,4,2,1,,5,"173, 146, 88, 79, 126, 105, 119"
2016-07-24 12:00 AM,57,25,23,11,5,8,2,1,3,2,,2,"44, 28"
2016-07-26 12:00 AM,52,22,20,14,4,12,1,,1,1,,,
2016-07-28 12:00 AM,202,20,25,15,4,9,1,,1,,,,
2016-07-30 12:00 AM,297,23,20,12,6,9,3,,,,,,
2016-08-01 12:00 AM,166,45,12,17,5,6,3,1,2,,,,
2016-08-03 12:00 AM,48,90,18,9,7,5,5,2,,,,3,"247, 73, 164"
2016-08-05 12:00 AM,6,80,25,8,5,,,,,,,,
2016-08-07 12:00 AM,,26,66,12,4,13,1,1,2,,,,
2016-08-09 12:00 AM,63,2,15,57,8,13,1,2,1,,,,
2016-08-11 12:00 AM,40,,28,24,4,13,3,2,1,1,,,
2016-08-13 12:00 AM,6,12,15,18,14,8,3,3,3,1,,4,"48, 156, 127, 233"
2016-08-15 12:00 AM,,14,9,19,16,10,2,3,1,2,,,
2016-08-17 12:00 AM,,5,14,13,7,17,1,5,1,1,,,
2016-08-19 12:00 AM,,,16,6,7,21,,3,1,3,,,
2016-08-21 12:00 AM,80,,10,6,2,27,1,4,,,,1,105
2016-08-23 12:00 AM,46,19,3,11,3,20,5,5,,1,,3,"33, 38, 47"
2016-08-25 12:00 AM,9,38,3,7,5,13,9,5,,2,,7,"54, 148, 88, 175, 71, 96, 108"
2016-08-27 12:00 AM,2,12,23,6,4,7,5,8,6,1,,8,"71, 64, 38, 40, 86, 89, 57, 81"
2016-08-29 12:00 AM,,,25,1,2,2,3,7,2,4,,5,"32, 64, 53, 79, 85"
2016-08-31 12:00 AM,,,20,3,2,3,2,4,1,3,,,
2016-09-02 12:00 AM,145,,6,10,3,4,,,,,,,
2016-09-04 12:00 AM,130,,2,8,7,4,,,,,,,
2016-09-06 12:00 AM,55,63,1,4,10,1,3,,,,,,
2016-09-08 12:00 AM,14,77,,,7,5,2,,1,,,,
2016-09-10 12:00 AM,3,57,16,,3,6,2,,1,,,,
2016-09-12 12:00 AM,,10,52,1,,8,2,,,,,,
2016-09-14 12:00 AM,,,38,15,,4,1,3,2,,,,
2016-09-16 12:00 AM,,,19,21,5,3,,4,1,,,,
2016-09-18 12:00 AM,,,6,25,10,2,2,4,,,,,
2016-09-20 12:00 AM,,,2,19,13,5,1,3,1,1,,,
2016-09-22 12:00 AM,,,1,9,10,17,,1,1,2,,,
2016-09-24 12:00 AM,,,,4,5,27,,1,,,,,
2016-09-26 12:00 AM,,,,,3,32,,,,1,,,
2016-09-28 12:00 AM,,,,,3,25,4,2,,,,1,55
2016-09-30 12:00 AM,,,,,1,15,9,5,1,,,8,"57, 94, 75, 173, 118, 124, 109, 155"
2016-10-02 12:00 AM,,,,,,7,14,6,,,,19,"48, 56, 107, 63, 55, 41, 144, 73, 62, 77, 157, 77, 86, 33, 45, 74, 88, 40, 79"
2016-10-04 12:00 AM,,,,,,3,6,6,10,2,,14,"60, 85, 94, 43, 127, 63, 58, 77, 51, 64, 84, 72, 56, 58"
2016-10-06 12:00 AM,,,,,,1,5,3,2,3,,6,"64, 78, 115, 54, 136, 71"
2016-10-08 12:00 AM,15,,,,,1,4,2,1,1,,,
2016-10-10 12:00 AM,524,2,,,,,1,,3,2,,3,"75, 134, 61"
2016-10-12 12:00 AM,689,33,1,,,,,,1,,,,
2016-10-14 12:00 AM,457,103,1,,,,,,,,,,
2016-10-16 12:00 AM,135,173,26,1,,,,,,,,,
2016-10-18 12:00 AM,68,131,65,1,,,,,,,,,
2016-10-20 12:00 AM,23,57,107,3,1,,,,,,,,
2016-10-22 12:00 AM,2,46,93,17,1,,,,,,,,
2016-10-24 12:00 AM,,18,80,27,4,,,,,,,,
2016-10-26 12:00 AM,,,50,42,10,,,,,,,,
2016-10-28 12:00 AM,,,32,42,14,3,,,,,,,
2016-10-30 12:00 AM,,,18,31,25,11,,,,,,,
2016-11-01 12:00 AM,,,8,18,28,20,,,,,,,
2016-11-03 12:00 AM,,,,17,19,30,,,,,,,
2016-11-05 12:00 AM,,,,9,15,33,1,1,,,,,
2016-11-07 12:00 AM,,,,2,15,30,4,2,,,,,
2016-11-09 12:00 AM,,,,2,8,25,9,4,,,,5,"135, 66, 107, 89, 94"
2016-11-11 12:00 AM,,,,1,3,24,10,7,1,1,,5,"174, 86, 77, 68, 88"
2016-11-13 12:00 AM,,,,1,2,13,12,8,3,1,,5,"113, 184, 95, 232, 163"
2016-11-15 12:00 AM,,,,1,2,10,10,8,3,2,,6,"136, 167, 224, 98, 88, 105"
2016-11-17 12:00 AM,144,,,,3,6,10,6,4,3,,5,"36, 94, 58, 75, 42"
2016-11-19 12:00 AM,281,6,,,1,5,10,2,2,5,,6,"56, 78, 124, 113, 101, 77"
2016-11-21 12:00 AM,323,19,,,1,2,5,4,6,,,5,"47, 168, 125, 193, 98"
2016-11-23 12:00 AM,305,43,4,,1,2,3,3,2,1,,5,"78, 91, 56, 50, 234"
2016-11-25 12:00 AM,164,86,6,,1,2,2,2,1,1,,1,43
2016-11-27 12:00 AM,118,63,59,,,,2,3,1,,,,
2016-11-29 12:00 AM,67,43,68,2,,,1,1,1,2,,,
2016-12-01 12:00 AM,47,30,74,2,2,,1,1,,,,,
2016-12-03 12:00 AM,15,12,75,8,1,,,1,1,,,,
2016-12-05 12:00 AM,7,8,47,15,9,2,,,,1,,,
2016-12-07 12:00 AM,2,10,32,27,4,4,,,,,,,
2016-12-09 12:00 AM,,3,16,24,17,4,,,,,,,
2016-12-11 12:00 AM,,1,10,14,17,12,,,,,,,
2016-12-13 12:00 AM,,,6,11,17,17,,1,,,,,
2016-12-15 12:00 AM,,,5,10,12,18,2,1,,,,,
2016-12-17 12:00 AM,,,2,4,9,28,2,1,,,,2,"135, 127"
2016-12-19 12:00 AM,,,1,4,7,23,3,3,1,,,2,"88, 40"
2016-12-21 12:00 AM,,,,2,3,19,4,8,1,,,2,"246, 107"
2016-12-23 12:00 AM,,,,,3,15,4,11,1,,,4,"188, 40, 32, 74"
2016-12-25 12:00 AM,1,,,,1,15,5,10,,1,,2,"89, 156"
2016-12-27 12:00 AM,110,5,,,1,9,4,9,3,4,,5,"43, 125, 77, 70, 136"
2016-12-29 12:00 AM,118,17,5,,,5,5,4,1,8,,3,"91, 74, 38"
2016-12-31 12:00 AM,97,26,7,,,2,4,3,2,2,,2,"88,52"
2017-01-02 12:00 AM,33,31,23,,,1,2,2,2,1,,5,"59, 88, 63, 121, 36"
2017-01-04 12:00 AM,27,24,33,,,,1,1,1,1,,2,"55, 29"
2017-01-06 12:00 AM,36,9,42,2,,,,,1,1,,,
2017-01-08 12:00 AM,15,8,29,9,,,,,,,,,
2017-01-10 12:00 AM,21,8,22,12,3,1,,,,,,,
2017-01-12 12:00 AM,54,7,11,15,6,2,,,,,,,
2017-01-14 12:00 AM,21,2,7,16,7,5,,,,,,,
2017-01-16 12:00 AM,9,15,5,6,12,8,,,,,,,
2017-01-18 12:00 AM,,10,10,1,7,18,,,,,,,
2017-01-20 12:00 AM,,3,17,1,2,20,,2,,,,,
2017-01-22 12:00 AM,,1,13,3,1,19,2,2,,,,,
2017-01-24 12:00 AM,,,9,4,,19,2,3,,,,3,"28,99,83"
2017-01-26 12:00 AM,,,5,7,1,8,10,4,,2,,4,"43,28,55,39"
2017-01-28 12:00 AM,,,,4,5,6,13,3,,1,,7,"52,56,47,29,45,73,248"
2017-01-30 12:00 AM,,,,1,6,4,10,3,3,1,,9,"120,47,78,269,55,282,66,73,91"
2017-02-01 12:00 AM,33,,,,4,6,4,3,6,1,,1,46
2017-02-03 12:00 AM,39,,,,,10,3,2,1,1,,1,55
2017-02-05 12:00 AM,144,23,,,,6,1,1,3,1,,,
2017-02-07 12:00 AM,249,24,2,,,6,1,,,,,,
2017-02-09 12:00 AM,152,29,18,,,4,,,,1,,,
2017-02-11 12:00 AM,48,90,34,,,1,2,1,1,,,,
2017-02-13 12:00 AM,6,36,44,3,,1,2,1,,,,2,"29,74"
2017-02-15 12:00 AM,3,17,53,3,3,1,2,1,,,,4,"48,33,44,176"
2017-02-17 12:00 AM,,18,32,7,3,1,2,1,,,,,
2017-02-19 12:00 AM,,8,23,9,5,,2,,,1,,,
2017-02-21 12:00 AM,,,25,12,6,2,2,,,,,,
2017-02-23 12:00 AM,127,,16,13,8,4,,,2,,,,
2017-02-25 12:00 AM,100,,8,15,8,4,,,,,,,
2017-02-27 12:00 AM,44,7,3,9,15,6,,,,,,,
2017-03-01 12:00 AM,4,29,1,9,11,10,,1,,,,,
2017-03-03 12:00 AM,,26,,6,11,9,1,1,,1,,,
2017-03-05 12:00 AM,,24,,1,9,13,1,1,,,,2,"124,130"
2017-03-07 12:00 AM,,,22,2,6,12,1,2,,,,1,70
2017-03-09 12:00 AM,,,16,6,4,11,1,3,1,1,,,
2017-03-11 12:00 AM,,,4,11,7,11,1,3,,,,,
2017-03-13 12:00 AM,13,,1,9,9,6,3,6,,,,,
2017-03-15 12:00 AM,31,,,8,8,6,3,1,1,3,,1,48
2017-03-17 12:00 AM,25,3,,3,6,6,,3,3,,,,
2017-03-19 12:00 AM,20,12,,,4,11,,1,,2,,,
2017-03-21 12:00 AM,15,10,4,,2,12,,1,,,,,
2017-03-23 12:00 AM,3,7,12,,2,12,,1,,,,,
2017-03-25 12:00 AM,1,1,15,1,1,10,,2,,,,,
2017-03-27 12:00 AM,,1,13,5,1,4,2,5,,1,,,
2017-03-29 12:00 AM,,1,7,9,3,2,2,5,,1,,4,"40,75,82,64"
2017-03-31 12:00 AM,,,3,5,8,1,3,4,,1,,,
2017-04-02 12:00 AM,,,4,3,10,1,4,2,,2,,1,52
2017-04-04 12:00 AM,,,,6,7,3,2,,2,2,,,
2017-04-06 12:00 AM,125,,,3,8,5,1,,1,,,,
2017-04-08 12:00 AM,94,10,,2,7,7,,,1,,,,
2017-04-10 12:00 AM,45,44,,,4,8,,1,,,,,
2017-04-12 12:00 AM,6,23,33,,3,7,,2,,,,,
2017-04-14 12:00 AM,2,10,43,,2,6,,4,,,,,
2017-04-16 12:00 AM,1,9,42,1,,5,1,5,,,,,
2017-04-18 12:00 AM,,,33,8,9,5,1,5,,,,,
2017-04-20 12:00 AM,,,21,12,1,4,1,,1,4,,,
2017-04-22 12:00 AM,,,5,19,7,3,1,,,1,,,
2017-04-24 12:00 AM,,,2,15,12,,,,,1,,,
2017-04-26 12:00 AM,,,1,8,11,6,,,,,,,
2017-04-28 12:00 AM,,,1,1,5,15,,,,,,,
2017-04-30 12:00 AM,,,,1,2,17,,,,,,,
2017-05-02 12:00 AM,,,,,2,16,,,,,,,
2017-05-04 12:00 AM,,,,,1,11,2,3,,,,,
2017-05-06 12:00 AM,,,,,1,4,5,4,1,,,2,"82,63"
2017-05-08 12:00 AM,,,,,,1,4,5,1,2,,6,"60,124,95,137,86,59"
2017-05-10 12:00 AM,,,,,,1,3,4,1,1,,1,25
2017-05-12 12:00 AM,,,,,,1,1,1,2,2,,,
2017-05-14 12:00 AM,30,,,,,1,,,1,2,,,
2017-05-16 12:00 AM,126,,,,,,1,,,,,,
2017-05-18 12:00 AM,154,6,,,,,1,,,,,,
2017-05-20 12:00 AM,91,35,,,,,1,,,,,,
2017-05-22 12:00 AM,4,47,16,,,,,,1,,,,
2017-05-24 12:00 AM,,11,45,,,,,,,,,,
2017-05-26 12:00 AM,,1,46,2,,,,,,,,,
2017-05-28 12:00 AM,,4,25,14,1,,,,,,,,
2017-05-30 12:00 AM,,,16,16,5,,,,,,,,
2017-06-01 12:00 AM,,,5,14,14,,,,,,,,
2017-06-03 12:00 AM,,,,9,15,5,,,,,,,
2017-06-05 12:00 AM,,,,6,8,14,,,,,,,
2017-06-07 12:00 AM,,,,3,6,18,,,,,,,
2017-06-09 12:00 AM,,,,2,2,21,,,,,,,
2017-06-11 12:00 AM,,,,,2,15,2,5,,,,,
2017-06-13 12:00 AM,,,,,,7,6,7,,2,,5,"230,95,188,73,86"
2017-06-15 12:00 AM,,,,,,4,2,6,4,2,,4,"78,30,27,37"
2017-06-17 12:00 AM,,,,,,3,3,3,1,2,,3,"27,21,30"
2017-06-19 12:00 AM,,,,,,1,3,2,,3,,,
2017-06-21 12:00 AM,41,,,,,1,2,1,1,1,,,
2017-06-23 12:00 AM,73,,,,,1,,1,,2,,,
2017-06-25 12:00 AM,110,,,,,,,,,,,,
2017-06-27 12:00 AM,47,57,,,,,,,,1,,,
2017-06-29 12:00 AM,12,23,41,,,,,,,,,,
2017-07-01 12:00 AM,1,16,47,,,,,,,,,,
2017-07-03 12:00 AM,,3,45,2,,,,,,,,,
2017-07-05 12:00 AM,,,36,8,1,,,,,,,,
2017-07-07 12:00 AM,,,13,25,4,,,,,,,,
2017-07-09 12:00 AM,,,3,12,19,,4,1,1,3,,7,"71,29,53,187,66,60,151"
2017-07-11 12:00 AM,,,1,3,18,8,,,,,,,
2017-07-13 12:00 AM,,,,4,7,16,,,,,,,
2017-07-15 12:00 AM,,,,,8,17,,,,,,,
2017-07-17 12:00 AM,157,1,,,2,20,,,,,,,
2017-07-19 12:00 AM,186,6,,,,15,,1,,,,,
2017-07-21 12:00 AM,21,87,17,,,7,3,6,,,,1,35
2017-07-23 12:00 AM,3,42,56,,,4,3,4,1,2,,,
2017-07-25 12:00 AM,,42,53,1,,,,,,,,,
2017-07-27 12:00 AM,,11,81,3,,1,2,4,2,3,,3,"19,34,59"
2017-07-29 12:00 AM,,11,74,8,,1,1,2,1,2,,,
2017-07-31 12:00 AM,,,57,22,2,,,1,1,1,,,
2017-08-02 12:00 AM,18,,34,24,10,,,,,1,,,
2017-08-04 12:00 AM,13,,12,32,14,1,,,,,,,
2017-08-06 12:00 AM,1,4,8,17,18,5,,,,,,,
2017-08-08 12:00 AM,,7,1,11,16,14,,,,,,,
2017-08-10 12:00 AM,,,5,5,7,24,,,,,,,
2017-08-12 12:00 AM,,,4,2,6,23,,1,,,,,
2017-08-14 12:00 AM,,,1,3,3,24,,3,,,,,
2017-08-16 12:00 AM,,,,3,2,14,,8,,1,,,
2017-08-18 12:00 AM,,,,,2,3,5,2,,4,,3,"42,130,87"
2017-08-20 12:00 AM,,,,,,,,,,,,,
2017-08-22 12:00 AM,,,,,,4,1,,4,2,,2,"19,42"
2017-08-24 12:00 AM,,,,,,2,2,1,,,,,
2017-08-26 12:00 AM,22,,,,,2,1,1,1,,,,
2017-08-28 12:00 AM,57,1,,,,1,,1,1,,,,
2017-08-30 12:00 AM,46,9,,,,1,,1,,,,,
2017-09-01 12:00 AM,12,20,,,,1,,1,,,,,
2017-09-03 12:00 AM,1,9,17,,,1,,,,1,,,
2017-09-05 12:00 AM,1,2,20,,,,,,,,,,
2017-09-07 12:00 AM,,,21,,,,,,,,,,
2017-09-09 12:00 AM,,,7,11,,,,,,,,,
2017-09-11 12:00 AM,,,6,11,,,,,,,,,
2017-09-13 12:00 AM,,,,11,4,,,,,,,,
2017-09-15 12:00 AM,,,,5,9,,,,,,,,
2017-09-17 12:00 AM,,,,,6,8,,,,,,,
2017-09-19 12:00 AM,,,,,1,13,,,,,,,
2017-09-21 12:00 AM,,,,,,12,,,,,,,
2017-09-23 12:00 AM,,,,,,10,1,1,,,,,
2017-09-25 12:00 AM,,,,,,6,2,4,,,,2,"77,92"
2017-09-27 12:00 AM,,,,,,,3,7,1,1,,2,"54,96"
2017-09-29 12:00 AM,,,,,,,2,7,1,,,,
2017-10-01 12:00 AM,,,,,,,,3,2,4,,,
2017-10-03 12:00 AM,105,,,,,,,1,,2,,,
2017-10-05 12:00 AM,128,12,,,,,,1,,,,,
2017-10-07 12:00 AM,95,37,12,,,,,1,,,,,
2017-10-09 12:00 AM,43,37,30,,,,,1,,,,,
2017-10-11 12:00 AM,6,17,48,,,,,,,1,,,
2017-10-13 12:00 AM,2,8,53,,,,,,,,,,
2017-10-15 12:00 AM,,4,28,8,,,,,,,,,
2017-10-17 12:00 AM,,,21,12,10,,,,,,,,
2017-10-19 12:00 AM,,,11,17,14,,,,,,,,
2017-10-21 12:00 AM,,,5,8,20,6,,,,,,,
2017-10-23 12:00 AM,,,3,7,9,14,,,,,,,
2017-10-25 12:00 AM,,,1,2,5,23,,,,,,,
2017-10-27 12:00 AM,,,,1,6,,,,,,,,
2017-10-29 12:00 AM,,,,,3,16,4,2,,1,,1,51
2017-10-31 12:00 AM,,,,,1,9,7,4,,1,,5,"31,42,79,64,75"
2017-11-02 12:00 AM,,,,,,5,8,2,3,2,,9,"85,41,76,50,28,17,13,12"
2017-11-04 12:00 AM,,,,,,5,5,2,4,,,9,"18,31,22,20,38,55,49,91,84"
2017-11-06 12:00 AM,,,,,,,6,1,1,1,,1,20
2017-11-08 12:00 AM,87,,,,,1,2,2,5,,,3,"66,20,17"
2017-11-10 12:00 AM,204,,,,,,2,1,1,1,,,
2017-11-12 12:00 AM,134,23,,,,,2,,,1,,,
2017-11-14 12:00 AM,95,77,,,,,1,,1,,,,
2017-11-16 12:00 AM,40,72,21,,,,1,,,,,,
2017-11-18 12:00 AM,3,27,55,,,,1,,,,,,
2017-11-20 12:00 AM,3,24,55,3,,,1,,,,,,
2017-11-22 12:00 AM,,10,56,8,,,,,,1,,,
2017-11-24 12:00 AM,,,41,17,4,,,,,,,,
2017-11-26 12:00 AM,,,29,16,13,,,,,,,,
2017-11-28 12:00 AM,,,14,22,16,,,,,,,,
2017-11-30 12:00 AM,,,5,17,20,5,,,,,,,
2017-12-02 12:00 AM,,,2,11,13,16,,,,,,,
2017-12-04 12:00 AM,,,1,7,10,23,,,,,,,
2017-12-06 12:00 AM,,,,4,7,27,,,,,,,
2017-12-08 12:00 AM,,,,3,5,26,1,3,,,,,
2017-12-10 12:00 AM,,,,,1,24,5,6,,,,2,"31,84"
2017-12-12 12:00 AM,,,,,1,6,7,9,,,,4,"97,45,38,29"
2017-12-14 12:00 AM,,,,,,11,7,9,2,2,,7,"28,35,17,15,30,47,41"
2017-12-16 12:00 AM,,,,,,6,7,9,1,1,,3,"28,37,19"
2017-12-18 12:00 AM,,,,,,4,4,8,3,3,,2,"21,30"
2017-12-20 12:00 AM,141,,,,,1,3,2,2,7,,3,"40,19,32"
2017-12-22 12:00 AM,122,29,,,,,1,2,2,1,,1,33
2017-12-24 12:00 AM,66,54,1,,,,1,1,,1,,,
2017-12-26 12:00 AM,35,17,40,,,,,1,1,1,,,
2017-12-28 12:00 AM,22,31,38,4,,,,1,,,,,
2017-12-30 12:00 AM,47,11,45,4,,,,1,,,,,
2018-01-01 12:00 AM,29,9,37,13,,,,,,1,,,
2018-01-03 12:00 AM,6,20,20,23,3,,,,,,,,
2018-01-05 12:00 AM,1,13,12,19,11,,,,,,,,
2018-01-07 12:00 AM,,,17,10,13,6,,,,,,,
2018-01-09 12:00 AM,,,14,11,10,9,,,,,,,
2018-01-11 12:00 AM,,,10,10,4,13,,,,,,,
2018-01-13 12:00 AM,,,8,7,8,13,,,,,,,
2018-01-15 12:00 AM,,,4,7,8,11,1,1,,,,,
2018-01-17 12:00 AM,,,,6,4,9,3,2,1,,,,
2018-01-19 12:00 AM,,,,5,3,6,6,3,,,,,
2018-01-21 12:00 AM,,,,2,2,,6,2,,1,,6,"20,137,156,17,89,94"
